artistLabel,genreLabel,length
Nyanda,['reggae'],27641.0
O'Shea Jackson Jr.,['hip-hop'],15680.0
OL Drake,['thrash metal'],15140.0
OUBEL,"['pop music', 'world music', 'Moroccan pop']",87.0
Obiwon,"['urban contemporary gospel', 'soul', 'hip-hop', 'rhythm and blues']",12192.0
Obo Addy,['worldbeat'],6744.0
Octa Clark,['Cajun music'],2093.0
Octave Octavian Teodorescu,['rock music'],48.0
Octo Octa,['electronic music'],7209.0
Oddleif Stensland,['progressive metal'],22.0
Odean Pope,['jazz'],9853.0
Odie Payne,"['Chicago blues', 'blues']",5363.0
Oh No,['hip-hop'],66.0
Ohad Benchetrit,['instrumental rock'],2618.0
Ojārs Grīnbergs,"['pop music', 'schlager music']",3397.0
Okay Kaya,"['folk music', 'pop music', 'lo-fi music']",18297.0
Olaf Olsen,['rock music'],845.0
Olatunji Yearwood,['soca music'],5848.0
Old Man Luedecke,"['indie rock', 'folk music', 'bluegrass music', 'old-time music', 'alternative country']",5263.0
Ole Henrik Giørtz,['jazz'],4099.0
Ole Kristian Ruud,['classical music'],2042.0
Ole Petter Andreassen,['death metal'],26.0
Ole Öhman,['industrial metal'],4180.0
Oleg Chilap,['rock music'],2011.0
Oleg Kagan,['classical music'],4077.0
Oleg Sudakov,"['industrial music', 'garage rock', 'art punk', 'musique concrète', 'noise music', 'hardcore punk', 'punk rock', 'avant-garde music']",3042.0
Oleh Krysa,['classical music'],5229.0
Oleta Adams,"['jazz', 'soul']",12816.0
Olga Tañón,['merengue'],13676.0
Olha Pasichnyk,['opera'],75.0
Oli Beaudoin,['heavy metal'],6693.0
Olive Zorian,['classical music'],11663.0
Oliver Cheatham,"['disco', 'funk', 'house music']",9060.0
Oliver Frank,['schlager music'],4026.0
Oliver Lieb,"['techno', 'ambient music']",3674.0
Oliver Palotai,['power metal'],3688.0
Oliver Schnyder,['classical music'],20327.0
Oliver Thompson,['pop music'],5305.0
Olivia Newton Bundy,['alternative metal'],2747.0
Olivier Giacomotto,['techno'],4452.0
Olivier Messiaen,"['opera', 'symphony']",76668.0
Olle Gällmo,['traditional folk music'],2133.0
Olli-Pekka Laine,"['progressive metal', 'death metal', 'stoner rock', 'hardcore punk', 'melodic death metal']",3124.0
Ollie Gilbert,['traditional folk music'],3709.0
Ollie McGill,['ska'],6793.0
Ollie Mitchell,['jazz'],5311.0
Olly Alexander,['electropop'],73152.0
Olly Murs,['pop music'],75046.0
Olof Mörck,['power metal'],4370.0
Oluyemi Thomas,['jazz'],8748.0
Omar Ebrahim,['contemporary classical music'],2270.0
Omar Khayyám,"[""Ruba'i""]",71.0
Omar Linx,['hip-hop'],89.0
Omar Lye-Fook,"['pop music', 'neo soul', 'soul']",9835.0
Omar-S,['house music'],7776.0
Ombient,['ambient music'],2136.0
Omer Adam,"['Hebrew music', 'Mizrahi music', 'pop music', 'music of Mediterranea', 'music of Israel']",8679.0
Omulu,['electronic dance music'],66.0
Ondřej Kyas,"['alternative rock', 'classical music', 'opera', 'big beat']",6719.0
Onie Wheeler,['country music'],4540.0
Onno Tunç,['pop music'],17239.0
Ophelia Marie,['cadence rampa'],4632.0
Optamus,['Australian hip hop'],13402.0
"Oran ""Juice"" Jones",['contemporary R&B'],10048.0
Orangestar,['anime'],20984.0
Oren Ambarchi,['electronic music'],10936.0
Ori Kaplan,['jazz'],5453.0
Ori Murray,['alternative hip-hop'],6632.0
Ori Shochat,['hip-hop'],6631.0
Orits Wiliki,['reggae'],74.0
Orko Eloheim,['alternative hip-hop'],6384.0
Orri Páll Dýrason,"['indie pop', 'post-rock', 'ambient music']",5412.0
Orrin Evans,"['jazz', 'downtempo']",10137.0
Orup,['pop music'],11724.0
Orville Johnson,['traditional folk music'],4278.0
Orville Knapp,['jazz'],3784.0
Oscar Dronjak,['power metal'],4236.0
Oscar Harrison,['rock music'],6475.0
Oscar Moro,['rock music'],3539.0
Oscar Mulero,['techno'],8623.0
Oscar Nilsson,['death metal'],27.0
Oskar Ekberg,['classical music'],2370.0
Oskar Joost,['classical music'],3088.0
Ossie Dellimore,['roots reggae'],3441.0
Ossie Hibbert,['reggae'],3511.0
Osunlade,['house music'],5494.0
Osvaldo Civile,['thrash metal'],6552.0
Osvaldo Golijov,['opera'],22363.0
Osvaldo Nunes,['samba'],3070.0
Oszkár Ács,['indie rock'],3920.0
Oteil Burbridge,"['jazz fusion', 'southern rock']",20447.0
Otello Profazio,['folklore'],3226.0
"Otis ""Big Smokey"" Smothers",['Chicago blues'],7767.0
Otis Clay,['soul'],12022.0
Otis Rush,"['electric blues', 'Chicago blues', 'rhythm and blues', 'blues']",33798.0
Otis Spann,['blues'],12109.0
Otis Taylor,"['folk rock', 'country music', 'blues', 'jazz', 'rock music']",188.0
Oto Nemsadze,['pop music'],3985.0
Otomo Yoshihide,"['noise music', 'free jazz']",17537.0
Otto Ackermann,['opera'],228.0
Otto Lechner,['jazz'],1653.0
Ovidiu Lipan,['rock music'],3928.0
Owen Biddle,['alternative hip-hop'],294.0
Owen Hale,['southern rock'],1777.0
Owen McBride,['folk music'],9390.0
Owen Powell,['alternative rock'],29.0
Oxlade,"['Afrobeats', 'rhythm and blues']",730.0
Oxmo Puccino,['hip-hop'],10899.0
Ozan Tügen,['rock music'],3745.0
Ozols,['hip-hop'],1322.0
Ozzie Ahlers,['rock music'],9772.0
Ozzy Osbourne,"['doom metal', 'heavy metal', 'traditional heavy metal', 'hard rock', 'shock rock']",140418.0
P'tit Belliveau,"['country music', 'vaporwave', 'lo-fi music', 'pop music']",4749.0
P. F. Sloan,['pop rock'],29635.0
P.J. Proby,['easy listening'],134.0
PBK,['noise music'],331.0
PJ,['alternative R&B'],1754.0
PJ Harvey,"['alternative rock', 'folk rock', 'rock music']",95338.0
Paavo Lötjönen,"['heavy metal', 'symphonic metal']",3104.0
Pablo Elorza,['jazz'],6291.0
Pablo García,['heavy metal'],70.0
Pablo Lescano,['cumbia villera'],6046.0
Pacha Man,['reggae'],6186.0
Paddy Boom,"['alternative rock', 'glam rock']",4213.0
Paddy Keenan,['music of Ireland'],9118.0
Paddy Moloney,"['music of Ireland', 'traditional folk music']",14682.0
Padmavathy Ananthagopalan,['Carnatic music'],9589.0
Page Hamilton,['alternative metal'],16030.0
Page McConnell,['alternative rock'],13273.0
Pale (musician),"['rap rock', 'rapping']",6367.0
Paleo,['independent music'],900.0
Palle Danielsson,"['jazz', 'post-bop']",7532.0
Pam Tillis,"['country music', 'folk music']",65762.0
Pamela Badjogo,['Afro-jazz'],8066.0
Pamela Moore,['pop music'],8958.0
Pamela Morgan,['folk rock'],2233.0
Pamelia Kurstin,['classical music'],4861.0
Pan Head,['reggae'],2693.0
Panda Bear,['experimental music'],25.0
Panjabi By Nature,['bhangra'],28.0
Pankaj Udhas,['ghazal'],34397.0
Pannalal Ghosh,['Hindustani classical music'],11149.0
Paolo Gregoletto,['metalcore'],6894.0
Paolo Nutini,"['rock music', 'pop music', 'blues']",32158.0
Paolo Pasko,['new wave'],2033.0
Paolo Rustichelli,['smooth jazz'],3301.0
Papa Charlie Jackson,['blues'],7666.0
Papa Charlie McCoy,['blues'],4675.0
Papa Dee,['reggae'],19996.0
Papa John Creach,"['blues', 'bluegrass music']",11227.0
Paperi T,['hip-hop'],2935.0
Papi Oviedo,['son cubano'],3495.0
Papo Lucca,['salsa'],11207.0
Papo Vazquez,['jazz'],0.0
Papoose,['hip-hop'],1743.0
Pappy Kojo,"['hip-hop', 'hiplife']",9484.0
Parannoul,"['emo', 'shoegaze']",10505.0
Pari Zanganeh,['opera'],74.0
Paris Bennett,['pop music'],22619.0
Parker Case,['pop music'],2227.0
Parker Jacobs,['ska'],15895.0
Parker Lundgren,['progressive metal'],10613.0
Parry Gripp,"[""children's music"", 'pop-punk', 'rock music']",19714.0
Pascal Comelade,['sardana'],5421.0
Pascal Humbert,"['rock music', 'alternative rock']",6513.0
Pascal Lamour,"['electronic music', 'music of Brittany']",1894.0
Pascual Contursi,"['poetry', 'Argentine tango', 'tango']",2446.0
Pasha Parfeni,['pop music'],15670.0
Passage,['hip-hop'],4283.0
Passenger,"['folk music', 'indie folk']",8243.0
Passi,['hip-hop'],3886.0
Pastor López,"['porro', 'cumbia']",6619.0
Pat Badger,['hard rock'],5677.0
Pat Bruders,"['heavy metal', 'sludge metal', 'extreme metal']",3684.0
Pat DiNizio,['rock music'],13799.0
Pat Fish,['pop music'],8707.0
Pat Flynn,"['country music', 'Americana']",299.0
Pat Hare,['blues'],7636.0
Pat Martino,"['soul jazz', 'jazz fusion']",18950.0
Pat Mastelotto,['rock music'],19504.0
Pat Metheny,"['jazz fusion', 'post-bop', 'hard bop', 'world music', 'jazz', 'Latin pop']",37249.0
Pat O'Brien,['death metal'],860.0
Pat Rebillot,['jazz'],5678.0
Pat The Bunny Schneeweis,"['anarcho-punk', 'folk punk']",55.0
Pat Thrall,['rock music'],3849.0
Pat Torpey,['hard rock'],12943.0
Pat the White,"['rock music', 'blues']",5505.0
Patachou,['song'],5387.0
Pate Mustajärvi,"['rock music', 'Finnish rock']",3461.0
Patri Satish Kumar,['Carnatic music'],9140.0
Patricia Day,['rockabilly'],11112.0
Patrick Andy,['reggae'],3538.0
Patrick Clifford,['world music'],317.0
Patrick Dahlheimer,['alternative rock'],2738.0
Patrick Davis,"['Americana', 'country rock']",312.0
Patrick Joseph,['alternative rock'],263.0
Patrick Leagas,['neofolk'],3344.0
Patrick Lee Hammond,['blues'],5130.0
Patrick Mameli,['death metal'],2933.0
Patrick Matthews,['alternative rock'],48.0
Patrick McAvinue,"['Celtic music', 'bluegrass music']",11119.0
Patrick Moraz,['progressive rock'],29599.0
Patrick O'Hearn,['instrumental music'],13410.0
Patrick Saint-Éloi,['zouk'],3498.0
Patrick Walden,['rock music'],8580.0
Patrik Atlason,['pop music'],5369.0
Patrik Jensen,['heavy metal'],5449.0
Patsy Montana,"['country music', 'folk music']",10045.0
Patsy Torres,['tejano music'],30587.0
Patti Austin,"['jazz', 'pop music', 'rhythm and blues']",25957.0
Patti Smith,"['art rock', 'post-punk', 'proto-punk', 'rock music']",109215.0
Patti Wicks,['jazz'],3454.0
Patty Loveless,"['country music', 'folk music']",66595.0
Patty Schemel,['alternative rock'],27536.0
Patxi Andión,['singer-songwriter'],5242.0
Pau Riba i Romeva,"['pop rock', 'folk rock', 'music of Mediterranea', 'nova cançó', 'singer-songwriter music', 'sardana', 'rock music', 'cantautor music', 'folk, world and country']",7541.0
Paul Adams,['new age music'],1655.0
Paul Allen,['pop rock'],137775.0
Paul Angerer,['opera'],14549.0
Paul Anka,"['jazz', 'pop music', 'soft rock', 'doo-wop']",42770.0
Paul Arthurs,['rock music'],15562.0
Paul Ash,['jazz'],3210.0
Paul Auster,['prose'],74947.0
Paul B. Cutler,['punk rock'],4510.0
Paul Barker,['industrial metal'],12583.0
Paul Barnes,['Dixieland jazz'],609.0
Paul Bevoir,['power pop'],8071.0
Paul Bostaph,"['heavy metal', 'thrash metal']",23985.0
Paul Burgess,['rock music'],347.0
Paul Cantelon,['jazz'],5766.0
Paul Caplin,"['pop music', 'new wave']",6694.0
Paul Cauthen,"['outlaw country', 'world music', 'country rock', 'neotraditional country', 'country music', 'Americana', 'rock music', 'gospel music']",22716.0
Paul Chapman,"['blues rock', 'hard rock', 'progressive rock', 'heavy metal']",476.0
Paul Clark,['electronic music'],1001.0
Paul Collins,"['alternative rock', 'world music']",1324.0
Paul Colman,['contemporary Christian music'],6610.0
Paul Cotton,"['rock music', 'pop music', 'country music', 'country rock']",7546.0
Paul Crawford,['jazz'],351.0
Paul Crook,['hard rock'],9902.0
Paul Cunniffe,['rock music'],6476.0
Paul D'Amour,['alternative rock'],9381.0
Paul Day,"['heavy metal', 'hard rock']",339.0
Paul Dean,['rock music'],791.0
Paul Dessau,"['opera', 'symphony']",15513.0
Paul Di Leo,['hard rock'],5979.0
Paul Doucette,['alternative rock'],3750.0
Paul Epworth,['indie rock'],48930.0
Paul Flaherty,['jazz'],163.0
Paul Franklin,['country music'],575.0
Paul Fredricks,['jazz'],5561.0
Paul Gardiner,['new wave'],9476.0
Paul Geary,['hard rock'],3596.0
Paul Gilson,['classical music'],9104.0
Paul Gordon,['new wave'],529.0
Paul Hackman,['hard rock'],7442.0
Paul Hammond,['progressive rock'],330.0
Paul Harrington,['pop music'],444.0
Paul Hartnoll,['electronica'],7393.0
Paul Hawkins,['post-punk'],613.0
Paul Heaton,"['pop music', 'indie pop']",25861.0
Paul Hester,['rock music'],17994.0
Paul Hodson,['rock music'],2304.0
Paul Humphreys,['new wave'],13361.0
Paul Isola,['rock music'],22.0
Paul Jacobs,['classical music'],723.0
Paul James,['rockabilly'],983.0
Paul Johnson,"['rock music', 'surf music', 'instrumental music']",3426.0
Paul Kelly,['music of Ireland'],2174.0
Paul Kendall,['electronica'],5894.0
Paul Kochanski,['classical music'],8883.0
Paul Kossoff,['blues rock'],18096.0
Paul Lacombe,['symphony'],358.0
Paul Laine,['country music'],3198.0
Paul Landers,"['industrial metal', 'Neue Deutsche Härte']",10208.0
Paul Leroy,['portrait'],5062.0
Paul Lowman,['indie rock'],2240.0
Paul Mac,['electropop'],34070.0
Paul Matthews,['rock music'],585.0
Paul McCartney,"['art rock', 'classical music', 'pop rock', 'rock and roll', 'beat music', 'psychedelic rock', 'rock music']",264094.0
Paul McCoy,['post-grunge'],46.0
Paul Meany,"['indie rock', 'alternative rock', 'reggae', 'trip hop', 'post-rock', 'psychedelic soul', 'electronica']",10254.0
Paul Metsers,['traditional folk music'],5324.0
Paul Morris,['rock music'],996.0
Paul Mounsey,['Celtic fusion'],3377.0
Paul Mullen,['math rock'],242.0
Paul Nabor,['Garifuna music'],4782.0
Paul Nash,['jazz'],369.0
Paul Neville,['experimental music'],274.0
Paul Newsome,['rock music'],7198.0
Paul O'Beirne,['punk rock'],76.0
Paul Oakenfold,['trance'],56636.0
Paul Pena,"['blues rock', 'blues']",13185.0
Paul Pesco,['pop music'],26329.0
Paul Peterson,['funk rock'],9820.0
Paul Randolph,"['jazz', 'soul']",427.0
Paul Reddick,['blues'],5381.0
Paul Rey,['soul'],13366.0
Paul Riley,"['pub rock', 'blues']",505.0
Paul Robb,['new wave'],6494.0
Paul Rodgers,"['rock music', 'blues']",35030.0
Paul Rutherford,['pop music'],373.0
Paul Santo,['rock music'],32269.0
Paul Schütze,['avant-garde music'],8399.0
Paul Shaffer,['rock music'],34535.0
Paul Simonon,"['alternative rock', 'pop music']",22882.0
Paul Speckmann,['death metal'],5843.0
Paul Stewart,['rock music'],1542.0
Paul Stookey,"['folk music', 'Christian music']",17280.0
Paul Thomas,['pop-punk'],1194.0
Paul Thompson,['rock music'],2535.0
Paul Thomson,['indie rock'],5536.0
Paul Tobias,['hard rock'],12442.0
Paul Tutmarc,['country music'],6584.0
Paul Vickers,['indie rock'],104.0
Paul Waaktaar-Savoy,['synth-pop'],16912.0
Paul Wall,"['gangsta rap', 'hardcore hip-hop', 'hip-hop', 'Southern hip-hop']",27230.0
Paul Weeden,['jazz'],4011.0
Paul Weller,"['pop music', 'new wave']",71192.0
Paul Westerberg,['alternative rock'],27970.0
Paul Weston,['jazz'],35581.0
Paul Williams,"['rock music', 'jazz fusion', 'blues', 'rhythm and blues']",4317.0
Paul Williams,['rhythm and blues'],4317.0
Paul Williams,"['folk music', 'pop music', 'soft rock']",4317.0
Paul Wilson,['indie rock'],2326.0
Paul Young,"['rock music', 'soul', 'rhythm and blues']",27312.0
Paul deLay,['blues'],5002.0
Pauline Braddy,['jazz'],6498.0
Paulinho Boca de Cantor,"['rock music', 'tropicália']",4500.0
Paulino Bernal,"['norteño', 'regional Mexican', 'tejano music', 'contemporary Christian music']",6590.0
Paulo Baldi,['alternative rock'],3401.0
Paulo Jr.,"['groove metal', 'death metal', 'alternative metal']",13726.0
Pavel Kogan,"['opera', 'symphony']",183.0
Pavel Samiec,['classical music'],4173.0
Pavel Zajíček,['rock music'],11937.0
Paweł Jaroszewicz,['heavy metal'],7499.0
Paweł Kukiz,"['rock music', 'pop music', 'punk rock', 'new wave']",15195.0
Paweł Mykietyn,['contemporary classical music'],8391.0
Paz Lenchantin,['alternative rock'],12443.0
Pece Trajkovski – Brada,['electronic music'],12338.0
Pedestrian,['hip-hop'],27511.0
Pedro Caparros López,['rock music'],22.0
Pedro Capó,['pop music'],6972.0
Pedro Frugone,['pop rock'],43.0
Pedro INF,['electronica'],5806.0
Pedro Mairal,['poetry'],3432.0
Pedro Messone,"['neofolklore', 'canción melódica', 'trova', 'traditional folk music']",4469.0
Peetie Wheatstraw,['blues'],18072.0
Peggy Scott-Adams,['soul'],6326.0
Peggy Zina,['laïko'],23783.0
Pegz,['hip-hop'],7510.0
Pendleton Vandiver,['old-time music'],4090.0
Penelope Houston,['punk rock'],5481.0
Penny Ford,"['house music', 'funk', 'dance music', 'soul', 'electro', 'contemporary R&B', 'Eurodance']",16968.0
Pepita Emmerichs,"['folk music', 'traditional folk music']",3661.0
Pepito Arriola,['classical music'],4865.0
Pepper Keenan,['heavy metal'],11733.0
Peppermint Harris,['blues'],3676.0
Per Gudmundson,['traditional folk music'],2139.0
Per Möller Jensen,['heavy metal'],319.0
Per Nilsson,['melodic death metal'],375.0
Per Wiberg,['progressive rock'],15418.0
Percy Brice,['jazz'],2364.0
Perfect Stranger,['psychedelic trance'],2211.0
Perfume Genius,['indie pop'],25386.0
Perico Sambeat,"['jazz', 'Latin jazz']",3361.0
Perry Bradford,['jazz'],7804.0
Perry Richardson,"['heavy metal', 'hard rock']",3621.0
Perturbator,['synthwave'],10807.0
Peso Pluma,['corridos tumbados'],170510.0
"Pete ""El Conde"" Rodríguez",['salsa'],10371.0
Pete Barnacle,['rock music'],6117.0
Pete Best,['rock music'],75138.0
Pete Bremy,['hard rock'],4946.0
Pete Byrne,['new wave'],4496.0
Pete Carpenter,['jazz'],5973.0
Pete Cummins,['traditional folk music'],3385.0
Pete Drake,['country music'],9656.0
Pete Fidler,['psychedelic rock'],4001.0
Pete Friesen,['rock music'],3908.0
Pete Gofton,['indie rock'],8906.0
Pete Haycock,['blues'],16018.0
Pete King,['rock music'],64.0
Pete Lesperance,['hard rock'],7557.0
Pete Mazich,['punk rock'],5366.0
Pete McCracken,['rock music'],9299.0
Pete Mittler,['punk rock'],0.0
Pete Overend Watts,['rock music'],8554.0
Pete Stewart,['rock music'],4973.0
Pete Swanson,['experimental music'],352.0
Pete Trewavas,['progressive rock'],8532.0
Pete Way,"['hard rock', 'album-oriented rock', 'traditional heavy metal', 'arena rock']",14085.0
Pete Wentz,['rock music'],67077.0
Pete Wilhoit,['rock music'],5591.0
Pete Yorn,['rock music'],33192.0
Pete de Freitas,['post-punk'],6247.0
Peter Agnew,['hard rock'],42.0
Peter Allen,['pop music'],1525.0
Peter Asher,['traditional pop'],26678.0
Peter Baldrachi,['pop music'],10641.0
Peter Bartsocas,"['metalcore', 'post-hardcore', 'melodic hardcore', 'emotional hardcore', 'hardcore punk']",256.0
Peter Baumann,['electronic music'],8216.0
Peter Behrens,['Neue Deutsche Welle'],24104.0
Peter Bernstein,['jazz'],411.0
Peter Breinholt,['traditional folk music'],4681.0
Peter Broderick,['traditional folk music'],11507.0
Peter Brötzmann,['jazz'],39912.0
Peter Buck,['alternative rock'],28107.0
Peter Cincotti,['pop music'],13526.0
Peter Cornell,"['alternative rock', 'alternative metal', 'heavy metal', 'grunge', 'hard rock']",121.0
Peter Deary,['new wave'],2203.0
Peter Epstein,['jazz'],4912.0
Peter Evans,['jazz'],1121.0
Peter Finger,['pop rock'],7991.0
Peter Fox,"['reggae', 'dancehall', 'hip-hop']",1234.0
Peter Freeman,"['jazz', 'ambient music', 'electroacoustic music', 'avant-garde music']",552.0
Peter Gill,['new wave'],714.0
Peter Grehn,['heavy metal'],229.0
Peter Hallström,['gospel music'],3199.0
Peter Heppner,"['electronic music', 'synth-pop', 'dark wave']",7474.0
Peter Holmström,['alternative rock'],6345.0
Peter Hook,"['indie rock', 'synth-pop', 'techno', 'alternative rock', 'new wave', 'post-punk', 'electropop', 'punk rock']",31443.0
Peter Horton,['pop music'],11567.0
Peter Howarth,['rock music'],6390.0
Peter Hume,['alternative rock'],319.0
Peter Ivers,['rock music'],15671.0
Peter Iwers,['melodic death metal'],3534.0
Peter Jablonski,['classical music'],6835.0
Peter Janssens,['sacropop'],12182.0
Peter Johansson,"['popular music', 'rock music']",560.0
Peter Jones,"['rock music', 'jazz']",3639.0
Peter Katz,['traditional folk music'],4342.0
Peter Keys,['classical music'],3053.0
Peter Lindgren,['death metal'],343.0
Peter London,['hard rock'],3775.0
Peter Ludwig Hertel,['ballet'],1620.0
Peter Lundblad,['pop music'],4281.0
Peter Matthew Bauer,['indie rock'],2676.0
Peter Mengede,['alternative metal'],7227.0
Peter Mosely,['pop-punk'],9736.0
Peter Murphy,['post-punk'],1668.0
Peter Nero,['pop music'],11149.0
Peter Peter,['rock music'],289.0
Peter Plate,['pop music'],16190.0
Peter Rauhofer,['house music'],17317.0
Peter Rowan,['country music'],13113.0
Peter Rösel,['classical music'],2181.0
Peter Sarstedt,['pop music'],30938.0
Peter Schilling,"['pop music', 'Neue Deutsche Welle']",9002.0
Peter Schärli,['jazz'],2655.0
Peter Sculthorpe,['opera'],22797.0
Peter Serkin,['classical music'],12975.0
Peter Steele,"['gothic metal', 'thrash metal']",54712.0
Peter Stroud,['pop rock'],4012.0
Peter Szalai,['Indian classical music'],74.0
Peter Toh,['pop music'],4352.0
Peter Tägtgren,['melodic death metal'],17236.0
Peter Warren,['jazz'],624.0
Peter Wertheimer,['jazz'],5196.0
Peter Wichers,['melodic death metal'],6676.0
Peter Wildoer,['heavy metal'],6385.0
Peter Wilkinson,['Britpop'],600.0
Peter Wolf,"['rock and roll', 'blues', 'soul']",14518.0
Peter Zaremba,['alternative rock'],191.0
Peter Zirschky,['punk rock'],2941.0
Peter Zizzo,['pop music'],8822.0
Petr Eben,"['classical music', 'opera']",10998.0
Petr Hannig,['classical music'],3607.0
Petr Hošek,['black metal'],5194.0
Petr Novák,['pop music'],455.0
Petros Christo,['power metal'],1964.0
Pez,['hip-hop'],24084.0
Pharmakon,['industrial music'],12698.0
Pharrell Williams,"['contemporary R&B', 'pop music', 'hip-hop']",81328.0
Phife Dawg,['hip-hop'],19715.0
Phil Alvin,['rock and roll'],8667.0
Phil Anselmo,"['Southern metal', 'sludge metal', 'extreme metal', 'heavy metal', 'groove metal']",61122.0
Phil Bodner,['jazz'],4594.0
Phil Burton,['pop music'],8676.0
Phil Campbell,"['heavy metal', 'hard rock']",996.0
Phil Chen,['rock music'],6728.0
Phil Collen,"['glam metal', 'hard rock', 'traditional heavy metal']",19067.0
Phil Collins,"['pop rock', 'jazz fusion', 'progressive rock', 'pop music', 'funk rock', 'soft rock', 'rock music']",185632.0
Phil Cordell,['pop music'],6843.0
Phil Cunningham,"['rock music', 'synth-pop']",390.0
Phil Demmel,"['groove metal', 'thrash metal']",16223.0
Phil Guy,['blues'],4344.0
Phil Haynes,['jazz'],6788.0
Phil Lanzon,['rock music'],31.0
Phil Lesh,['psychedelic rock'],26434.0
Phil Lewis,['glam rock'],26.0
Phil Manzanera,"['rock music', 'pop music']",32851.0
Phil May,"['rock music', 'pop music', 'rock and roll']",512.0
Phil Moody,['anarcho-punk'],25.0
Phil Palmer,['rock music'],15625.0
Phil Perry,"['soul', 'rhythm and blues', 'crossover jazz']",10112.0
Phil Puleo,['experimental music'],7060.0
Phil Sgrosso,['heavy metal'],8387.0
Phil Shoenfelt,['pop music'],10389.0
Phil Spalding,"['rock music', 'new wave']",7334.0
Phil Thornalley,"['popular music', 'new wave']",16625.0
Phil Vassar,['country music'],16333.0
Phil Western,['industrial music'],5692.0
Philip Adrian Wright,['new wave'],3768.0
Philip Altobelli,"['rock music', 'classical music', 'metal music']",198.0
Philip Bynoe,['instrumental rock'],3345.0
Philip Kinorra,['jazz'],3126.0
Philip Selway,['alternative rock'],30136.0
"Philipp Fahrbach, Jr.",['Romantic music'],0.0
Philipp Fankhauser,['blues'],4991.0
Philippé Wynne,['soul'],10770.0
Phillip Goodhand-Tait,['rock music'],8166.0
Phillip Michael Pacetti,['neo-psychedelia'],3490.0
Phillip Phillips,['pop rock'],61933.0
Phillip Sandifer,['contemporary Christian music'],13425.0
Phrase,['hip-hop'],9921.0
Phunky Phantom,['house music'],1391.0
Phyllis Nelson,['electronic dance music'],11306.0
Pia Maiocco,['heavy metal'],62.0
Pictureplane,['witch house'],12628.0
Pier Bucci,['electronica'],6494.0
Pierluigi Castellano,['jazz'],6347.0
Piero Barone,['operatic pop'],100.0
Pierpoljak,['reggae'],7482.0
Pierre Amoyal,['classical music'],3432.0
Pierre Bartholomée,['classical music'],2878.0
Pierre Boulez,['classical music'],132114.0
Pierre Bouvier,"['alternative rock', 'pop rock', 'pop-punk']",5597.0
Pierre Cosso,['pop music'],6218.0
Pierre D'Archambeau,['classical music'],7364.0
Pierre Estève,['contemporary classical music'],25278.0
Pierre Jodlowski,"['electronic music', 'Interdisciplinary arts', 'Mixed music']",14542.0
Pierre Kartner,['Levenslied'],13753.0
Pierre Kezdy,['punk rock'],11193.0
Pierre Michelot,"['jazz', 'swing music']",14615.0
Pierre Schaeffer,['musique concrète'],31488.0
Pierre Van Dormael,['jazz'],2244.0
Piers Baron,"['ambient music', 'intelligent dance music', 'pop music', 'contemporary classical music', 'electronica']",9373.0
Piers Faccini,"['folk music', 'world music']",10201.0
Pinch,['dubstep'],2775.0
PinkPantheress,"['jungle', '2-step garage', 'bedroom pop', 'pop music', 'hyperpop', 'dance music', 'drum and bass', 'alternative pop']",70038.0
Pino D'Angiò,"['Italo disco', 'funk']",11096.0
Pino Rucher,['jazz'],41837.0
Piotr Beczała,['opera'],18232.0
Piotr Kozieradzki,"['progressive metal', 'progressive rock']",5264.0
Pit Passarell,"['heavy metal', 'rock music']",10236.0
Pixie Lott,['pop music'],44640.0
Placido Mandanici,['opera'],1326.0
Planet Asia,['hip-hop'],11389.0
Plankton Man,['electronic music'],2568.0
Plastic Bertrand,"['rock music', 'pop music']",14449.0
Pleasure P,['contemporary R&B'],8829.0
Plura Jonsson,['rock music'],6447.0
Pocah,['funk carioca'],13941.0
Pochi rocha,['jazz'],0.0
Pokey LaFarge,"['country music', 'bluegrass music']",20235.0
Polar,['drum and bass'],3007.0
Pole,['electronica'],2631.0
Polina Gagarina,['pop music'],30829.0
Polly Bergen,['traditional pop'],25758.0
Polly Paulusma,['pop music'],13135.0
Poly Varghese,['Indian classical music'],2428.0
Pomme,"['folk-pop', 'chanson', 'French pop', 'traditional folk music']",744.0
Pongsri Woranuch,['pop music'],2953.0
Poo Bear,['pop music'],32424.0
Pooh-Man,['hip-hop'],4114.0
Poppy,"['pop metal', 'metalcore', 'industrial music', 'pop music', 'electropop', 'traditional heavy metal', 'rock music']",17187.0
Porky Freeman,['Western swing'],6217.0
Possessed by Paul James,['alternative country'],5402.0
Post Malone,"['country music', 'contemporary R&B', 'pop music', 'hip-hop']",139024.0
Pouya,"['cloud rap', 'emo rap', 'hip-hop', 'Southern hip-hop', 'alternative hip-hop']",26566.0
Prashanth Iyengar,['Carnatic music'],5778.0
Premik Russell Tubbs,"['acid jazz', 'pop music']",6375.0
Prescott Niles,['new wave'],2065.0
Preslava,"['pop music', 'chalga']",14083.0
Pressure,['reggae'],46613.0
Preston Frank,['zydeco'],11565.0
Pretty Lights,['electronic music'],23831.0
Prevail,['hip-hop'],403.0
Preyah Osassey,['pop music'],37.0
Prhizzm,['electronic music'],4137.0
Primitivo Lázaro,['zarzuela'],1484.0
Prince Charles Alexander,['rhythm and blues'],8069.0
Prince Eyango,"['pop music', 'makossa']",5078.0
